s,a,r,sp
6E638_33,b,40.83299305839118,travel
6E638_33,w,0.0,6E638_32
6E638_34,b,40.83299305839118,travel
6E638_34,w,0.0,6E638_33
6E638_35,b,40.83299305839118,travel
6E638_35,w,0.0,6E638_34
6E638_36,b,40.83299305839118,travel
6E638_36,w,0.0,6E638_35
6E638_37,b,40.83299305839118,travel
6E638_37,w,0.0,6E638_36
6E638_38,b,40.83299305839118,travel
6E638_38,w,0.0,6E638_37
6E638_39,b,40.83299305839118,travel
6E638_39,w,0.0,6E638_38
6E638_4,b,35.26093088857546,travel
6E638_4,w,0.0,6E638_3
6E638_40,b,40.83299305839118,travel
6E638_40,w,0.0,6E638_39
6E638_41,b,40.83299305839118,travel
6E638_41,w,0.0,6E638_40
6E638_42,b,40.83299305839118,travel
6E638_42,w,0.0,6E638_41
6E638_43,b,40.83299305839118,travel
6E638_43,w,0.0,6E638_42
6E638_44,b,34.494653328734046,travel
6E638_44,w,0.0,6E638_43
6E638_45,b,34.494653328734046,travel
6E638_45,w,0.0,6E638_44
6E638_46,b,34.494653328734046,travel
6E638_46,w,0.0,6E638_45
6E638_47,b,28.57959416976279,travel
6E638_47,w,0.0,6E638_46
6E638_48,b,25.647601949217748,travel
6E638_48,w,0.0,6E638_47
6E638_49,b,25.647601949217748,travel
6E638_49,w,0.0,6E638_48
6E638_5,b,40.83299305839118,travel
6E638_5,w,0.0,6E638_4
6E638_6,b,35.26093088857546,travel
6E638_6,w,0.0,6E638_5
6E638_7,b,40.83299305839118,travel
6E638_7,w,0.0,6E638_6
6E638_8,b,35.26093088857546,travel
6E638_8,w,0.0,6E638_7
6E638_9,b,40.83299305839118,travel
6E638_9,w,0.0,6E638_8
6E6453_0,b,0.0,travel
6E6453_0,w,0.0,notravel
6E6453_1,b,40.83299305839118,travel
6E6453_1,w,0.0,6E6453_0
6E6453_10,b,40.83299305839118,travel
6E6453_10,w,0.0,6E6453_9
6E6453_2,b,40.83299305839118,travel
6E6453_2,w,0.0,6E6453_1
6E6453_3,b,40.83299305839118,travel
6E6453_3,w,0.0,6E6453_2
6E6453_4,b,0.0,6E6453_3
6E6453_4,w,0.0,6E6453_3
6E6453_5,b,40.83299305839118,travel
6E6453_5,w,0.0,6E6453_4
6E6453_6,b,40.83299305839118,travel
6E6453_6,w,0.0,6E6453_5
6E6453_7,b,35.26093088857546,travel
6E6453_7,w,0.0,6E6453_6
6E6453_8,b,40.83299305839118,travel
6E6453_8,w,0.0,6E6453_7
6E6453_9,b,35.26093088857546,travel
6E6453_9,w,0.0,6E6453_8
6E6491_0,b,0.0,travel
6E6491_0,w,0.0,notravel
6E6491_1,b,40.83299305839118,travel
6E6491_1,w,0.0,6E6491_0
6E6491_10,b,40.83299305839118,travel
6E6491_10,w,0.0,6E6491_9
6E6491_11,b,29.779630732578916,travel
6E6491_11,w,0.0,6E6491_10
6E6491_12,b,35.26093088857546,travel
6E6491_12,w,0.0,6E6491_11
6E6491_13,b,35.26093088857546,travel
6E6491_13,w,0.0,6E6491_12
6E6491_14,b,38.431975403535745,travel
6E6491_14,w,0.0,6E6491_13
6E6491_15,b,38.431975403535745,travel
6E6491_15,w,0.0,6E6491_14
6E6491_16,b,40.83299305839118,travel
6E6491_16,w,0.0,6E6491_15
6E6491_17,b,27.37476047084588,travel
6E6491_17,w,0.0,6E6491_16
6E6491_18,b,29.779630732578916,travel
6E6491_18,w,0.0,6E6491_17
6E6491_19,b,38.431975403535745,travel
6E6491_19,w,0.0,6E6491_18
6E6491_2,b,40.83299305839118,travel
6E6491_2,w,0.0,6E6491_1
6E6491_20,b,25.00625156289072,travel
6E6491_20,w,0.0,6E6491_19
6E6491_21,b,27.37476047084588,travel
6E6491_21,w,0.0,6E6491_20
6E6491_22,b,40.83299305839118,travel
6E6491_22,w,0.0,6E6491_21
6E6491_23,b,40.83299305839118,travel
6E6491_23,w,0.0,6E6491_22
6E6491_24,b,40.83299305839118,travel
6E6491_24,w,0.0,6E6491_23
6E6491_25,b,40.83299305839118,travel
6E6491_25,w,0.0,6E6491_24
6E6491_26,b,23.261223540358223,travel
6E6491_26,w,0.0,6E6491_25
6E6491_27,b,40.83299305839118,travel
6E6491_27,w,0.0,6E6491_26
6E6491_28,b,40.83299305839118,travel
6E6491_28,w,0.0,6E6491_27
6E6491_29,b,40.83299305839118,travel
6E6491_29,w,0.0,6E6491_28
6E6491_3,b,38.431975403535745,travel
6E6491_3,w,0.0,6E6491_2
6E6491_30,b,40.83299305839118,travel
6E6491_30,w,0.0,6E6491_29
6E6491_31,b,40.83299305839118,travel
6E6491_31,w,0.0,6E6491_30
6E6491_32,b,38.431975403535745,travel
6E6491_32,w,0.0,6E6491_31
6E6491_33,b,40.83299305839118,travel
6E6491_33,w,0.0,6E6491_32
6E6491_34,b,40.83299305839118,travel
6E6491_34,w,0.0,6E6491_33
6E6491_35,b,40.83299305839118,travel
6E6491_35,w,0.0,6E6491_34
6E6491_36,b,40.83299305839118,travel
6E6491_36,w,0.0,6E6491_35
6E6491_37,b,40.83299305839118,travel
6E6491_37,w,0.0,6E6491_36
6E6491_38,b,40.83299305839118,travel
6E6491_38,w,0.0,6E6491_37
6E6491_39,b,40.83299305839118,travel
6E6491_39,w,0.0,6E6491_38
6E6491_4,b,0.0,6E6491_3
6E6491_4,w,0.0,6E6491_3
6E6491_40,b,40.83299305839118,travel
6E6491_40,w,0.0,6E6491_39
6E6491_41,b,40.83299305839118,travel
6E6491_41,w,0.0,6E6491_40
6E6491_42,b,40.83299305839118,travel
6E6491_42,w,0.0,6E6491_41
6E6491_43,b,40.83299305839118,travel
6E6491_43,w,0.0,6E6491_42
6E6491_44,b,34.494653328734046,travel
6E6491_44,w,0.0,6E6491_43
6E6491_45,b,34.494653328734046,travel
6E6491_45,w,0.0,6E6491_44
6E6491_46,b,34.494653328734046,travel
6E6491_46,w,0.0,6E6491_45
6E6491_47,b,25.647601949217748,travel
6E6491_47,w,0.0,6E6491_46
6E6491_48,b,25.647601949217748,travel
6E6491_48,w,0.0,6E6491_47
6E6491_49,b,25.647601949217748,travel
6E6491_49,w,0.0,6E6491_48
6E6491_5,b,40.83299305839118,travel
6E6491_5,w,0.0,6E6491_4
6E6491_6,b,40.83299305839118,travel
6E6491_6,w,0.0,6E6491_5
6E6491_7,b,35.26093088857546,travel
6E6491_7,w,0.0,6E6491_6
6E6491_8,b,40.83299305839118,travel
6E6491_8,w,0.0,6E6491_7
6E6491_9,b,0.0,6E6491_8
6E6491_9,w,0.0,6E6491_8
6E684_0,b,35.26093088857546,travel
6E684_1,b,35.26093088857546,travel
6E684_1,w,0.0,6E684_0
6E684_10,b,40.83299305839118,travel
6E684_10,w,0.0,6E684_9
6E684_11,b,29.779630732578916,travel
6E684_11,w,0.0,6E684_10
6E684_12,b,35.26093088857546,travel
6E684_12,w,0.0,6E684_11
6E684_13,b,35.26093088857546,travel
6E684_13,w,0.0,6E684_12
6E684_14,b,40.83299305839118,travel
6E684_14,w,0.0,6E684_13
6E684_15,b,40.83299305839118,travel
6E684_15,w,0.0,6E684_14
6E684_16,b,35.26093088857546,travel
6E684_16,w,0.0,6E684_15
6E684_17,b,38.431975403535745,travel
6E684_17,w,0.0,6E684_16
6E684_18,b,38.431975403535745,travel
6E684_18,w,0.0,6E684_17
6E684_19,b,40.83299305839118,travel
6E684_19,w,0.0,6E684_18
6E684_2,b,16.669444907484582,travel
6E684_2,w,0.0,6E684_1
6E684_20,b,40.83299305839118,travel
6E684_20,w,0.0,6E684_19
6E684_21,b,38.431975403535745,travel
6E684_21,w,0.0,6E684_20
6E684_22,b,38.431975403535745,travel
6E684_22,w,0.0,6E684_21
6E684_23,b,38.431975403535745,travel
6E684_23,w,0.0,6E684_22
6E684_24,b,40.83299305839118,travel
6E684_24,w,0.0,6E684_23
6E684_25,b,29.779630732578916,travel
6E684_25,w,0.0,6E684_24
6E684_26,b,40.83299305839118,travel
6E684_26,w,0.0,6E684_25
6E684_27,b,38.431975403535745,travel
6E684_27,w,0.0,6E684_26
6E684_28,b,40.83299305839118,travel
6E684_28,w,0.0,6E684_27
6E684_29,b,38.431975403535745,travel
6E684_29,w,0.0,6E684_28
6E684_3,b,40.83299305839118,travel
6E684_3,w,0.0,6E684_2
6E684_30,b,38.431975403535745,travel
6E684_30,w,0.0,6E684_29
6E684_31,b,43.38394793926247,travel
6E684_31,w,0.0,6E684_30
6E684_32,b,40.83299305839118,travel
6E684_32,w,0.0,6E684_31
6E684_33,b,40.83299305839118,travel
6E684_33,w,0.0,6E684_32
6E684_34,b,38.431975403535745,travel
6E684_34,w,0.0,6E684_33
6E684_35,b,40.83299305839118,travel
6E684_35,w,0.0,6E684_34
6E684_36,b,40.83299305839118,travel
6E684_36,w,0.0,6E684_35
6E684_37,b,38.431975403535745,travel
6E684_37,w,0.0,6E684_36
6E684_38,b,43.38394793926247,travel
6E684_38,w,0.0,6E684_37
6E684_39,b,40.83299305839118,travel
6E684_39,w,0.0,6E684_38
6E684_4,b,35.26093088857546,travel
6E684_4,w,0.0,6E684_3
6E684_40,b,40.83299305839118,travel
6E684_40,w,0.0,6E684_39
6E684_41,b,40.83299305839118,travel
6E684_41,w,0.0,6E684_40
6E684_42,b,43.38394793926247,travel
6E684_42,w,0.0,6E684_41
6E684_43,b,40.83299305839118,travel
6E684_43,w,0.0,6E684_42
6E684_44,b,31.259768677711786,travel
6E684_44,w,0.0,6E684_43
6E684_45,b,34.494653328734046,travel
6E684_45,w,0.0,6E684_44
6E684_46,b,34.494653328734046,travel
6E684_46,w,0.0,6E684_45
6E684_47,b,25.647601949217748,travel
6E684_47,w,0.0,6E684_46
6E684_48,b,23.261223540358223,travel
6E684_48,w,0.0,6E684_47
6E684_49,b,23.261223540358223,travel
6E684_49,w,0.0,6E684_48
6E684_5,b,40.83299305839118,travel
6E684_5,w,0.0,6E684_4
6E684_6,b,35.26093088857546,travel
6E684_6,w,0.0,6E684_5
6E684_7,b,40.83299305839118,travel
6E684_7,w,0.0,6E684_6
6E684_8,b,40.83299305839118,travel
6E684_8,w,0.0,6E684_7
6E684_9,b,40.83299305839118,travel
6E684_9,w,0.0,6E684_8
6E6923_0,b,0.0,travel
6E6923_0,w,0.0,notravel
6E6923_1,b,40.83299305839118,travel
6E6923_1,w,0.0,6E6923_0
6E6923_10,b,40.83299305839118,travel
6E6923_10,w,0.0,6E6923_9
6E6923_11,b,40.83299305839118,travel
6E6923_11,w,0.0,6E6923_10
6E6923_12,b,40.83299305839118,travel
6E6923_12,w,0.0,6E6923_11
6E6923_13,b,40.83299305839118,travel
6E6923_13,w,0.0,6E6923_12
6E6923_14,b,40.83299305839118,travel
6E6923_14,w,0.0,6E6923_13
6E6923_15,b,38.431975403535745,travel
6E6923_15,w,0.0,6E6923_14
6E6923_16,b,40.83299305839118,travel
6E6923_16,w,0.0,6E6923_15
6E6923_17,b,23.261223540358223,travel
6E6923_17,w,0.0,6E6923_16
6E6923_18,b,38.431975403535745,travel
6E6923_18,w,0.0,6E6923_17
6E6923_19,b,32.637075718015666,travel
6E6923_19,w,0.0,6E6923_18
6E6923_2,b,35.26093088857546,travel
6E6923_2,w,0.0,6E6923_1
6E6923_20,b,38.431975403535745,travel
6E6923_20,w,0.0,6E6923_19
6E6923_21,b,38.431975403535745,travel
6E6923_21,w,0.0,6E6923_20
6E6923_22,b,43.38394793926247,travel
6E6923_22,w,0.0,6E6923_21
6E6923_23,b,32.637075718015666,travel
6E6923_23,w,0.0,6E6923_22
6E6923_24,b,40.83299305839118,travel
6E6923_24,w,0.0,6E6923_23
6E6923_25,b,29.779630732578916,travel
6E6923_25,w,0.0,6E6923_24
6E6923_26,b,35.26093088857546,travel
6E6923_26,w,0.0,6E6923_25
6E6923_27,b,38.431975403535745,travel
6E6923_27,w,0.0,6E6923_26
6E6923_28,b,35.26093088857546,travel
6E6923_28,w,0.0,6E6923_27
6E6923_29,b,40.83299305839118,travel
6E6923_29,w,0.0,6E6923_28
6E6923_3,b,40.83299305839118,travel
6E6923_3,w,0.0,6E6923_2
6E6923_30,b,38.431975403535745,travel
6E6923_30,w,0.0,6E6923_29
6E6923_31,b,35.26093088857546,travel
6E6923_31,w,0.0,6E6923_30
6E6923_32,b,38.431975403535745,travel
6E6923_32,w,0.0,6E6923_31
6E6923_33,b,35.26093088857546,travel
6E6923_33,w,0.0,6E6923_32
6E6923_34,b,40.83299305839118,travel
6E6923_34,w,0.0,6E6923_33
6E6923_35,b,43.38394793926247,travel
6E6923_35,w,0.0,6E6923_34
6E6923_36,b,43.38394793926247,travel
6E6923_36,w,0.0,6E6923_35
6E6923_37,b,43.38394793926247,travel
6E6923_37,w,0.0,6E6923_36
6E6923_38,b,43.38394793926247,travel
6E6923_38,w,0.0,6E6923_37
6E6923_39,b,43.38394793926247,travel
6E6923_39,w,0.0,6E6923_38
6E6923_4,b,40.83299305839118,travel
6E6923_4,w,0.0,6E6923_3
6E6923_40,b,43.38394793926247,travel
6E6923_40,w,0.0,6E6923_39
6E6923_41,b,43.38394793926247,travel
6E6923_41,w,0.0,6E6923_40
6E6923_42,b,43.38394793926247,travel
6E6923_42,w,0.0,6E6923_41
6E6923_43,b,43.38394793926247,travel
6E6923_43,w,0.0,6E6923_42
6E6923_44,b,34.494653328734046,travel
6E6923_44,w,0.0,6E6923_43
6E6923_45,b,34.494653328734046,travel
6E6923_45,w,0.0,6E6923_44
6E6923_46,b,34.494653328734046,travel
6E6923_46,w,0.0,6E6923_45
6E6923_47,b,28.57959416976279,travel
6E6923_47,w,0.0,6E6923_46
6E6923_48,b,28.57959416976279,travel
6E6923_48,w,0.0,6E6923_47
6E6923_49,b,25.647601949217748,travel
6E6923_49,w,0.0,6E6923_48
6E6923_5,b,40.83299305839118,travel
6E6923_5,w,0.0,6E6923_4
6E6923_6,b,40.83299305839118,travel
6E6923_6,w,0.0,6E6923_5
6E6923_7,b,40.83299305839118,travel
6E6923_7,w,0.0,6E6923_6
6E6923_8,b,40.83299305839118,travel
6E6923_8,w,0.0,6E6923_7
6E6923_9,b,40.83299305839118,travel
6E6923_9,w,0.0,6E6923_8
6E7071_0,b,0.0,travel
6E7071_0,w,0.0,notravel
6E7071_1,b,9.576255828129892,travel
6E7071_1,w,0.0,6E7071_0
6E7071_10,b,12.086252875432754,travel
6E7071_10,w,0.0,6E7071_9
6E7071_11,b,9.990554803813868,travel
6E7071_11,w,0.0,6E7071_10
6E7071_12,b,13.452188804102406,travel
6E7071_12,w,0.0,6E7071_11
6E7071_13,b,12.924074257079313,travel
6E7071_13,w,0.0,6E7071_12
6E7071_14,b,12.91595372602634,travel
6E7071_14,w,0.0,6E7071_13
6E7071_15,b,13.452188804102406,travel
6E7071_15,w,0.0,6E7071_14
6E7071_16,b,12.414659286146735,travel
6E7071_16,w,0.0,6E7071_15
6E7071_17,b,11.079990417583536,travel
6E7071_17,w,0.0,6E7071_16
6E7071_18,b,10.442247864717373,travel
6E7071_18,w,0.0,6E7071_17
6E7071_19,b,14.029180695847362,travel
6E7071_19,w,0.0,6E7071_18
6E7071_2,b,10.354640267922676,travel
6E7071_2,w,0.0,6E7071_1
6E7071_20,b,14.029180695847362,travel
6E7071_20,w,0.0,6E7071_19
6E7071_21,b,13.099900500709973,travel
6E7071_21,w,0.0,6E7071_20
6E7071_22,b,14.029180695847362,travel
6E7071_22,w,0.0,6E7071_21
6E7071_23,b,14.029180695847362,travel
6E7071_23,w,0.0,6E7071_22
6E7071_24,b,13.627691469065141,travel
6E7071_24,w,0.0,6E7071_23
6E7071_25,b,13.627691469065141,travel
6E7071_25,w,0.0,6E7071_24
6E7071_26,b,13.100796216784518,travel
6E7071_26,w,0.0,6E7071_25
6E7071_27,b,12.543872701780234,travel
6E7071_27,w,0.0,6E7071_26
6E7071_28,b,14.029180695847362,travel
6E7071_28,w,0.0,6E7071_27
6E7071_29,b,12.542330364981813,travel
6E7071_29,w,0.0,6E7071_28
6E7071_3,b,10.972169618402987,travel
6E7071_3,w,0.0,6E7071_2
6E7071_30,b,13.47203578250976,travel
6E7071_30,w,0.0,6E7071_29
6E7071_31,b,14.029180695847362,travel
6E7071_31,w,0.0,6E7071_30
6E7071_32,b,13.657343104666076,travel
6E7071_32,w,0.0,6E7071_31
6E7071_33,b,13.657343104666076,travel
6E7071_33,w,0.0,6E7071_32
6E7071_34,b,13.101017615117838,travel
6E7071_34,w,0.0,6E7071_33
6E7071_35,b,13.101017615117838,travel
6E7071_35,w,0.0,6E7071_34
6E7071_36,b,11.077081041007375,travel
6E7071_36,w,0.0,6E7071_35
6E7071_37,b,14.029180695847362,travel
6E7071_37,w,0.0,6E7071_36
6E7071_38,b,13.47203578250976,travel
6E7071_38,w,0.0,6E7071_37
6E7071_39,b,12.915687952078054,travel
6E7071_39,w,0.0,6E7071_38
6E7071_4,b,11.088933244621867,travel
6E7071_4,w,0.0,6E7071_3
6E7071_40,b,14.029180695847362,travel
6E7071_40,w,0.0,6E7071_39
6E7071_41,b,14.029180695847362,travel
6E7071_41,w,0.0,6E7071_40
6E7071_42,b,13.657343104666076,travel
6E7071_42,w,0.0,6E7071_41
6E7071_43,b,13.285755530414587,travel
6E7071_43,w,0.0,6E7071_42
6E7071_44,b,13.47203578250976,travel
6E7071_44,w,0.0,6E7071_43
6E7071_45,b,13.843325666142746,travel
6E7071_45,w,0.0,6E7071_44
6E7071_46,b,13.47203578250976,travel
6E7071_46,w,0.0,6E7071_45
6E7071_47,b,14.698063544707255,travel
6E7071_47,w,0.0,6E7071_46
6E7071_48,b,14.281589336608725,travel
6E7071_48,w,0.0,6E7071_47
6E7071_49,b,13.868154708287769,travel
6E7071_49,w,0.0,6E7071_48
6E7071_5,b,12.550200803212851,travel
6E7071_5,w,0.0,6E7071_4
6E7071_6,b,12.889920082495488,travel
6E7071_6,w,0.0,6E7071_5
6E7071_7,b,13.248542660307367,travel
6E7071_7,w,0.0,6E7071_6
6E7071_8,b,12.101807057732291,travel
6E7071_8,w,0.0,6E7071_7
6E7071_9,b,10.356137662612923,travel
6E7071_9,w,0.0,6E7071_8
6E7102_0,b,0.0,travel
6E7102_0,w,0.0,notravel
6E7102_1,b,24.313153415998055,travel
6E7102_1,w,0.0,6E7102_0
6E7102_10,b,27.88622420524261,travel
6E7102_10,w,0.0,6E7102_9
6E7102_11,b,0.0,6E7102_10
6E7102_11,w,0.0,6E7102_10
6E7102_12,b,0.0,6E7102_11
6E7102_12,w,0.0,6E7102_11
6E7102_13,b,27.88622420524261,travel
6E7102_13,w,0.0,6E7102_12
6E7102_14,b,0.0,6E7102_13
6E7102_14,w,0.0,6E7102_13
6E7102_15,b,31.81673560292714,travel
6E7102_15,w,0.0,6E7102_14
6E7102_16,b,0.0,6E7102_15
6E7102_16,w,0.0,6E7102_15
6E7102_17,b,31.81673560292714,travel
6E7102_17,w,0.0,6E7102_16
6E7102_18,b,0.0,6E7102_17
6E7102_18,w,0.0,6E7102_17
6E7102_19,b,0.0,6E7102_18
6E7102_19,w,0.0,6E7102_18
6E7102_2,b,0.0,6E7102_1
6E7102_2,w,0.0,6E7102_1
6E7102_20,b,31.81673560292714,travel
6E7102_20,w,0.0,6E7102_19
6E7102_21,b,0.0,6E7102_20
6E7102_21,w,0.0,6E7102_20
6E7102_22,b,31.81673560292714,travel
6E7102_22,w,0.0,6E7102_21
6E7102_23,b,0.0,6E7102_22
6E7102_23,w,0.0,6E7102_22
6E7102_24,b,31.81673560292714,travel
6E7102_24,w,0.0,6E7102_23
6E7102_25,b,0.0,6E7102_24
6E7102_25,w,0.0,6E7102_24
6E7102_26,b,0.0,6E7102_25
6E7102_26,w,0.0,6E7102_25
6E7102_27,b,31.81673560292714,travel
6E7102_27,w,0.0,6E7102_26
6E7102_28,b,0.0,6E7102_27
6E7102_28,w,0.0,6E7102_27
6E7102_29,b,31.81673560292714,travel
6E7102_29,w,0.0,6E7102_28
6E7102_3,b,27.88622420524261,travel
6E7102_3,w,0.0,6E7102_2
6E7102_30,b,0.0,6E7102_29
6E7102_30,w,0.0,6E7102_29
6E7102_31,b,33.9097999321804,travel
6E7102_31,w,0.0,6E7102_30
6E7102_32,b,0.0,6E7102_31
6E7102_32,w,0.0,6E7102_31
6E7102_33,b,0.0,6E7102_32
6E7102_33,w,0.0,6E7102_32
6E7102_34,b,33.9097999321804,travel
6E7102_34,w,0.0,6E7102_33
6E7102_35,b,0.0,6E7102_34
6E7102_35,w,0.0,6E7102_34
6E7102_36,b,33.9097999321804,travel
6E7102_36,w,0.0,6E7102_35
6E7102_37,b,0.0,6E7102_36
6E7102_37,w,0.0,6E7102_36
6E7102_38,b,33.9097999321804,travel
6E7102_38,w,0.0,6E7102_37
6E7102_39,b,0.0,6E7102_38
6E7102_39,w,0.0,6E7102_38
6E7102_4,b,0.0,6E7102_3
6E7102_4,w,0.0,6E7102_3
6E7102_40,b,0.0,6E7102_39
6E7102_40,w,0.0,6E7102_39
6E7102_41,b,33.9097999321804,travel
6E7102_41,w,0.0,6E7102_40
6E7102_42,b,0.0,6E7102_41
6E7102_42,w,0.0,6E7102_41
6E7102_43,b,33.9097999321804,travel
6E7102_43,w,0.0,6E7102_42
6E7102_44,b,0.0,6E7102_43
6E7102_44,w,0.0,6E7102_43
6E7102_45,b,33.9097999321804,travel
6E7102_45,w,0.0,6E7102_44
6E7102_46,b,0.0,6E7102_45
6E7102_46,w,0.0,6E7102_45
6E7102_47,b,0.0,6E7102_46
6E7102_47,w,0.0,6E7102_46
6E7102_48,b,33.9097999321804,travel
6E7102_48,w,0.0,6E7102_47
6E7102_5,b,0.0,6E7102_4
6E7102_5,w,0.0,6E7102_4
6E7102_6,b,27.88622420524261,travel
6E7102_6,w,0.0,6E7102_5
6E7102_7,b,0.0,6E7102_6
6E7102_7,w,0.0,6E7102_6
6E7102_8,b,27.88622420524261,travel
6E7102_8,w,0.0,6E7102_7
6E7102_9,b,0.0,6E7102_8
6E7102_9,w,0.0,6E7102_8
6E7204_0,b,0.0,travel
6E7204_0,w,0.0,notravel
6E7204_1,b,10.473397570171764,travel
6E7204_1,w,0.0,6E7204_0
6E7204_10,b,12.583364791745312,travel
6E7204_10,w,0.0,6E7204_9
6E7204_11,b,14.029180695847362,travel
6E7204_11,w,0.0,6E7204_10
6E7204_12,b,12.550200803212851,travel
6E7204_12,w,0.0,6E7204_11
6E7204_13,b,13.627691469065141,travel
6E7204_13,w,0.0,6E7204_12
6E7204_14,b,12.251899044351875,travel
6E7204_14,w,0.0,6E7204_13
6E7204_15,b,13.285505513484788,travel
6E7204_15,w,0.0,6E7204_14
6E7204_16,b,12.575452716297788,travel
6E7204_16,w,0.0,6E7204_15
6E7204_17,b,10.473397570171764,travel
6E7204_17,w,0.0,6E7204_16
6E7204_18,b,10.985389432055367,travel
6E7204_18,w,0.0,6E7204_17
6E7204_19,b,13.627691469065141,travel
6E7204_19,w,0.0,6E7204_18
6E7204_2,b,9.626492106276473,travel
6E7204_2,w,0.0,6E7204_1
6E7204_20,b,12.542330364981813,travel
6E7204_20,w,0.0,6E7204_19
6E7204_21,b,8.791981712678037,travel
6E7204_21,w,0.0,6E7204_20
6E7204_22,b,14.029180695847362,travel
6E7204_22,w,0.0,6E7204_21
6E7204_23,b,14.029180695847362,travel
6E7204_23,w,0.0,6E7204_22
6E7204_24,b,14.029180695847362,travel
6E7204_24,w,0.0,6E7204_23
6E7204_25,b,14.029180695847362,travel
6E7204_25,w,0.0,6E7204_24
6E7204_26,b,12.542330364981813,travel
6E7204_26,w,0.0,6E7204_25
6E7204_27,b,13.285505513484788,travel
6E7204_27,w,0.0,6E7204_26
6E7204_28,b,12.542330364981813,travel
6E7204_28,w,0.0,6E7204_27
6E7204_29,b,13.657470636438132,travel
6E7204_29,w,0.0,6E7204_28
6E7204_3,b,10.053282396702523,travel
6E7204_3,w,0.0,6E7204_2
6E7204_30,b,8.97021887334051,travel
6E7204_30,w,0.0,6E7204_29
6E7204_31,b,8.97021887334051,travel
6E7204_31,w,0.0,6E7204_30
6E7204_32,b,8.97021887334051,travel
6E7204_32,w,0.0,6E7204_31
6E7204_33,b,12.542330364981813,travel
6E7204_33,w,0.0,6E7204_32
6E7204_34,b,8.97021887334051,travel
6E7204_34,w,0.0,6E7204_33
6E7204_35,b,8.97021887334051,travel
6E7204_35,w,0.0,6E7204_34
6E7204_36,b,11.070519207350825,travel
6E7204_36,w,0.0,6E7204_35
6E7204_37,b,11.802195208308746,travel
6E7204_37,w,0.0,6E7204_36
6E7204_38,b,13.657470636438132,travel
6E7204_38,w,0.0,6E7204_37
6E7204_39,b,12.172854534388314,travel
6E7204_39,w,0.0,6E7204_38
6E7204_4,b,10.274324463166547,travel
6E7204_4,w,0.0,6E7204_3
6E7204_40,b,12.914890869172156,travel
6E7204_40,w,0.0,6E7204_39
6E7204_41,b,14.029180695847362,travel
6E7204_41,w,0.0,6E7204_40
6E7204_42,b,14.029180695847362,travel
6E7204_42,w,0.0,6E7204_41
6E7204_43,b,12.914890869172156,travel
6E7204_43,w,0.0,6E7204_42
6E7204_44,b,12.542330364981813,travel
6E7204_44,w,0.0,6E7204_43
6E7204_45,b,13.27668613913967,travel
6E7204_45,w,0.0,6E7204_44
6E7204_46,b,11.802195208308746,travel
6E7204_46,w,0.0,6E7204_45
6E7204_47,b,12.914890869172156,travel
6E7204_47,w,0.0,6E7204_46
6E7204_48,b,14.0607424071991,travel
6E7204_48,w,0.0,6E7204_47
6E7204_49,b,14.070634585619812,travel
6E7204_49,w,0.0,6E7204_48
6E7204_5,b,9.435742592942065,travel
6E7204_5,w,0.0,6E7204_4
6E7204_6,b,11.65093790050099,travel
6E7204_6,w,0.0,6E7204_5
6E7204_7,b,10.737678513905294,travel
6E7204_7,w,0.0,6E7204_6
6E7204_8,b,10.13890297069857,travel
6E7204_8,w,0.0,6E7204_7
6E7204_9,b,7.184424168402902,travel
6E7204_9,w,0.0,6E7204_8
6E7223_0,b,0.0,travel
6E7223_0,w,0.0,notravel
6E7223_1,b,8.790275163695215,travel
6E7223_1,w,0.0,6E7223_0
6E7223_10,b,12.450766883592527,travel
6E7223_10,w,0.0,6E7223_9
6E7223_11,b,9.94925150295955,travel
6E7223_11,w,0.0,6E7223_10
6E7223_12,b,12.785097627096254,travel
6E7223_12,w,0.0,6E7223_11
6E7223_13,b,12.803925378129373,travel
6E7223_13,w,0.0,6E7223_12
6E7223_14,b,13.026816704120016,travel
6E7223_14,w,0.0,6E7223_13
6E7223_15,b,13.393687915781493,travel
6E7223_15,w,0.0,6E7223_14
6E7223_16,b,12.692620410866946,travel
6E7223_16,w,0.0,6E7223_15
6E7223_17,b,10.92072716479901,travel
6E7223_17,w,0.0,6E7223_16
6E7223_18,b,11.144898844215867,travel
6E7223_18,w,0.0,6E7223_17
6E7223_19,b,13.627691469065141,travel
6E7223_19,w,0.0,6E7223_18
6E7223_2,b,10.884619232604607,travel
6E7223_2,w,0.0,6E7223_1
6E7223_20,b,14.029180695847364,travel
6E7223_20,w,0.0,6E7223_19
6E7223_21,b,13.40966056575577,travel
6E7223_21,w,0.0,6E7223_20
6E7223_22,b,14.029180695847364,travel
6E7223_22,w,0.0,6E7223_21
6E7223_23,b,14.029180695847364,travel
6E7223_23,w,0.0,6E7223_22
6E7223_24,b,13.627691469065141,travel
6E7223_24,w,0.0,6E7223_23
6E7223_25,b,12.889920082495488,travel
6E7223_25,w,0.0,6E7223_24
6E7223_26,b,13.657385615256759,travel
6E7223_26,w,0.0,6E7223_25
6E7223_27,b,13.038975366469279,travel
6E7223_27,w,0.0,6E7223_26
6E7223_28,b,14.029180695847364,travel
6E7223_28,w,0.0,6E7223_27
6E7223_29,b,13.037947141936996,travel
6E7223_29,w,0.0,6E7223_28
6E7223_3,b,10.641940146665032,travel
