s,a,r,sp
SG8157_46,w,0.0,SG8157_45
SG8157_47,b,12.966804979253112,travel
SG8157_47,w,0.0,SG8157_46
SG8157_48,b,12.966804979253112,travel
SG8157_48,w,0.0,SG8157_47
SG8157_49,b,12.966804979253112,travel
SG8157_49,w,0.0,SG8157_48
SG8157_5,b,0.0,SG8157_4
SG8157_5,w,0.0,SG8157_4
SG8157_6,b,0.0,SG8157_5
SG8157_6,w,0.0,SG8157_5
SG8157_7,b,0.0,SG8157_6
SG8157_7,w,0.0,SG8157_6
SG8157_8,b,0.0,SG8157_7
SG8157_8,w,0.0,SG8157_7
SG8157_9,b,0.0,SG8157_8
SG8157_9,w,0.0,SG8157_8
SG8169_0,b,0.0,travel
SG8169_0,w,0.0,notravel
SG8169_1,b,4.728579534707774,travel
SG8169_1,w,0.0,SG8169_0
SG8169_10,b,21.45002145002145,travel
SG8169_10,w,0.0,SG8169_9
SG8169_11,b,14.560279557367501,travel
SG8169_11,w,0.0,SG8169_10
SG8169_12,b,0.0,SG8169_11
SG8169_12,w,0.0,SG8169_11
SG8169_13,b,21.45002145002145,travel
SG8169_13,w,0.0,SG8169_12
SG8169_14,b,21.45002145002145,travel
SG8169_14,w,0.0,SG8169_13
SG8169_15,b,20.973154362416107,travel
SG8169_15,w,0.0,SG8169_14
SG8169_16,b,20.973154362416107,travel
SG8169_16,w,0.0,SG8169_15
SG8169_17,b,20.973154362416107,travel
SG8169_17,w,0.0,SG8169_16
SG8169_18,b,20.973154362416107,travel
SG8169_18,w,0.0,SG8169_17
SG8169_19,b,22.680880018144705,travel
SG8169_19,w,0.0,SG8169_18
SG8169_2,b,7.247427163357008,travel
SG8169_2,w,0.0,SG8169_1
SG8169_20,b,20.973154362416107,travel
SG8169_20,w,0.0,SG8169_19
SG8169_21,b,22.680880018144705,travel
SG8169_21,w,0.0,SG8169_20
SG8169_22,b,20.973154362416107,travel
SG8169_22,w,0.0,SG8169_21
SG8169_23,b,17.81895937277263,travel
SG8169_23,w,0.0,SG8169_22
SG8169_24,b,17.81895937277263,travel
SG8169_24,w,0.0,SG8169_23
SG8169_25,b,15.888147442008261,travel
SG8169_25,w,0.0,SG8169_24
SG8169_26,b,17.81895937277263,travel
SG8169_26,w,0.0,SG8169_25
SG8169_27,b,17.81895937277263,travel
SG8169_27,w,0.0,SG8169_26
SG8169_28,b,17.81895937277263,travel
SG8169_28,w,0.0,SG8169_27
SG8169_29,b,17.81895937277263,travel
SG8169_29,w,0.0,SG8169_28
SG8169_3,b,12.465719272001994,travel
SG8169_3,w,0.0,SG8169_2
SG8169_30,b,17.81895937277263,travel
SG8169_30,w,0.0,SG8169_29
SG8169_31,b,13.912075681691709,travel
SG8169_31,w,0.0,SG8169_30
SG8169_32,b,13.912075681691709,travel
SG8169_32,w,0.0,SG8169_31
SG8169_33,b,13.912075681691709,travel
SG8169_33,w,0.0,SG8169_32
SG8169_34,b,13.912075681691709,travel
SG8169_34,w,0.0,SG8169_33
SG8169_35,b,13.912075681691709,travel
SG8169_35,w,0.0,SG8169_34
SG8169_36,b,13.912075681691709,travel
SG8169_36,w,0.0,SG8169_35
SG8169_37,b,13.912075681691709,travel
SG8169_37,w,0.0,SG8169_36
SG8169_38,b,13.912075681691709,travel
SG8169_38,w,0.0,SG8169_37
SG8169_39,b,13.912075681691709,travel
SG8169_39,w,0.0,SG8169_38
SG8169_4,b,10.418837257762034,travel
SG8169_4,w,0.0,SG8169_3
SG8169_40,b,13.912075681691709,travel
SG8169_40,w,0.0,SG8169_39
SG8169_41,b,13.912075681691709,travel
SG8169_41,w,0.0,SG8169_40
SG8169_42,b,0.0,SG8169_41
SG8169_42,w,0.0,SG8169_41
SG8169_43,b,13.912075681691709,travel
SG8169_43,w,0.0,SG8169_42
SG8169_44,b,13.912075681691709,travel
SG8169_44,w,0.0,SG8169_43
SG8169_45,b,13.912075681691709,travel
SG8169_45,w,0.0,SG8169_44
SG8169_46,b,13.912075681691709,travel
SG8169_46,w,0.0,SG8169_45
SG8169_47,b,12.966804979253112,travel
SG8169_47,w,0.0,SG8169_46
SG8169_48,b,12.966804979253112,travel
SG8169_48,w,0.0,SG8169_47
SG8169_49,b,12.966804979253112,travel
SG8169_49,w,0.0,SG8169_48
SG8169_5,b,19.677292404565133,travel
SG8169_5,w,0.0,SG8169_4
SG8169_6,b,20.973154362416107,travel
SG8169_6,w,0.0,SG8169_5
SG8169_7,b,20.973154362416107,travel
SG8169_7,w,0.0,SG8169_6
SG8169_8,b,20.973154362416107,travel
SG8169_8,w,0.0,SG8169_7
SG8169_9,b,20.973154362416107,travel
SG8169_9,w,0.0,SG8169_8
SG8701_0,b,0.0,travel
SG8701_0,w,0.0,notravel
SG8701_1,b,0.0,SG8701_0
SG8701_1,w,0.0,SG8701_0
SG8701_10,b,21.45002145002145,travel
SG8701_10,w,0.0,SG8701_9
SG8701_2,b,9.485866059571238,travel
SG8701_2,w,0.0,SG8701_1
SG8701_3,b,15.76789656259855,travel
SG8701_3,w,0.0,SG8701_2
SG8701_4,b,17.035775127768314,travel
SG8701_4,w,0.0,SG8701_3
SG8701_5,b,17.035775127768314,travel
SG8701_5,w,0.0,SG8701_4
SG8701_6,b,21.45002145002145,travel
SG8701_6,w,0.0,SG8701_5
SG8701_7,b,22.680880018144705,travel
SG8701_7,w,0.0,SG8701_6
SG8701_8,b,22.680880018144705,travel
SG8701_8,w,0.0,SG8701_7
SG8701_9,b,22.680880018144705,travel
SG8701_9,w,0.0,SG8701_8
SG8709_0,b,0.0,travel
SG8709_0,w,0.0,notravel
SG8709_1,b,4.728579534707774,travel
SG8709_1,w,0.0,SG8709_0
SG8709_10,b,21.45002145002145,travel
SG8709_10,w,0.0,SG8709_9
SG8709_11,b,8.62663906142167,travel
SG8709_11,w,0.0,SG8709_10
SG8709_12,b,0.0,SG8709_11
SG8709_12,w,0.0,SG8709_11
SG8709_13,b,22.680880018144705,travel
SG8709_13,w,0.0,SG8709_12
SG8709_14,b,20.973154362416107,travel
SG8709_14,w,0.0,SG8709_13
SG8709_15,b,22.680880018144705,travel
SG8709_15,w,0.0,SG8709_14
SG8709_16,b,20.973154362416107,travel
SG8709_16,w,0.0,SG8709_15
SG8709_17,b,20.973154362416107,travel
SG8709_17,w,0.0,SG8709_16
SG8709_18,b,14.560279557367501,travel
SG8709_18,w,0.0,SG8709_17
SG8709_19,b,20.973154362416107,travel
SG8709_19,w,0.0,SG8709_18
SG8709_2,b,7.247427163357008,travel
SG8709_2,w,0.0,SG8709_1
SG8709_20,b,20.973154362416107,travel
SG8709_20,w,0.0,SG8709_19
SG8709_21,b,20.973154362416107,travel
SG8709_21,w,0.0,SG8709_20
SG8709_22,b,18.34862385321101,travel
SG8709_22,w,0.0,SG8709_21
SG8709_23,b,17.81895937277263,travel
SG8709_23,w,0.0,SG8709_22
SG8709_24,b,17.81895937277263,travel
SG8709_24,w,0.0,SG8709_23
SG8709_25,b,10.414496979795876,travel
SG8709_25,w,0.0,SG8709_24
SG8709_26,b,17.81895937277263,travel
SG8709_26,w,0.0,SG8709_25
SG8709_27,b,17.81895937277263,travel
SG8709_27,w,0.0,SG8709_26
SG8709_28,b,17.81895937277263,travel
SG8709_28,w,0.0,SG8709_27
SG8709_29,b,17.81895937277263,travel
SG8709_29,w,0.0,SG8709_28
SG8709_3,b,11.418131993605845,travel
SG8709_3,w,0.0,SG8709_2
SG8709_30,b,17.81895937277263,travel
SG8709_30,w,0.0,SG8709_29
SG8709_31,b,13.912075681691709,travel
SG8709_31,w,0.0,SG8709_30
SG8709_32,b,13.912075681691709,travel
SG8709_32,w,0.0,SG8709_31
SG8709_33,b,13.912075681691709,travel
SG8709_33,w,0.0,SG8709_32
SG8709_34,b,13.912075681691709,travel
SG8709_34,w,0.0,SG8709_33
SG8709_35,b,13.912075681691709,travel
SG8709_35,w,0.0,SG8709_34
SG8709_36,b,13.912075681691709,travel
SG8709_36,w,0.0,SG8709_35
SG8709_37,b,13.912075681691709,travel
SG8709_37,w,0.0,SG8709_36
SG8709_38,b,13.912075681691709,travel
SG8709_38,w,0.0,SG8709_37
SG8709_39,b,12.966804979253112,travel
SG8709_39,w,0.0,SG8709_38
SG8709_4,b,11.418131993605845,travel
SG8709_4,w,0.0,SG8709_3
SG8709_40,b,13.912075681691709,travel
SG8709_40,w,0.0,SG8709_39
SG8709_41,b,13.912075681691709,travel
SG8709_41,w,0.0,SG8709_40
SG8709_42,b,0.0,SG8709_41
SG8709_42,w,0.0,SG8709_41
SG8709_43,b,13.912075681691709,travel
SG8709_43,w,0.0,SG8709_42
SG8709_44,b,13.912075681691709,travel
SG8709_44,w,0.0,SG8709_43
SG8709_45,b,13.912075681691709,travel
SG8709_45,w,0.0,SG8709_44
SG8709_46,b,13.912075681691709,travel
SG8709_46,w,0.0,SG8709_45
SG8709_47,b,12.966804979253112,travel
SG8709_47,w,0.0,SG8709_46
SG8709_48,b,12.966804979253112,travel
SG8709_48,w,0.0,SG8709_47
SG8709_49,b,12.966804979253112,travel
SG8709_49,w,0.0,SG8709_48
SG8709_5,b,19.677292404565133,travel
SG8709_5,w,0.0,SG8709_4
SG8709_6,b,21.45002145002145,travel
SG8709_6,w,0.0,SG8709_5
SG8709_7,b,20.973154362416107,travel
SG8709_7,w,0.0,SG8709_6
SG8709_8,b,21.45002145002145,travel
SG8709_8,w,0.0,SG8709_7
SG8709_9,b,21.45002145002145,travel
SG8709_9,w,0.0,SG8709_8
UK555_0,b,0.0,travel
UK555_0,w,0.0,notravel
UK555_1,b,0.0,UK555_0
UK555_1,w,0.0,UK555_0
UK555_10,b,0.0,UK555_9
UK555_10,w,0.0,UK555_9
UK555_11,b,0.0,UK555_10
UK555_11,w,0.0,UK555_10
UK555_12,b,0.0,UK555_11
UK555_12,w,0.0,UK555_11
UK555_13,b,0.0,UK555_12
UK555_13,w,0.0,UK555_12
UK555_14,b,0.0,UK555_13
UK555_14,w,0.0,UK555_13
UK555_15,b,0.0,UK555_14
UK555_15,w,0.0,UK555_14
UK555_16,b,0.0,UK555_15
UK555_16,w,0.0,UK555_15
UK555_17,b,0.0,UK555_16
UK555_17,w,0.0,UK555_16
UK555_18,b,0.0,UK555_17
UK555_18,w,0.0,UK555_17
UK555_19,b,0.0,UK555_18
UK555_19,w,0.0,UK555_18
UK555_2,b,0.0,UK555_1
UK555_2,w,0.0,UK555_1
UK555_20,b,0.0,UK555_19
UK555_20,w,0.0,UK555_19
UK555_21,b,0.0,UK555_20
UK555_21,w,0.0,UK555_20
UK555_22,b,0.0,UK555_21
UK555_22,w,0.0,UK555_21
UK555_23,b,0.0,UK555_22
UK555_23,w,0.0,UK555_22
UK555_24,b,0.0,UK555_23
UK555_24,w,0.0,UK555_23
UK555_25,b,9.350126501203725,travel
UK555_25,w,0.0,UK555_24
UK555_26,b,10.018032458425166,travel
UK555_26,w,0.0,UK555_25
UK555_27,b,10.018032458425166,travel
UK555_27,w,0.0,UK555_26
UK555_28,b,10.018032458425166,travel
UK555_28,w,0.0,UK555_27
UK555_29,b,10.018032458425166,travel
UK555_29,w,0.0,UK555_28
UK555_3,b,0.0,UK555_2
UK555_3,w,0.0,UK555_2
UK555_30,b,10.018032458425166,travel
UK555_30,w,0.0,UK555_29
UK555_31,b,10.018032458425166,travel
UK555_31,w,0.0,UK555_30
UK555_32,b,10.018032458425166,travel
UK555_32,w,0.0,UK555_31
UK555_33,b,10.018032458425166,travel
UK555_33,w,0.0,UK555_32
UK555_34,b,10.018032458425166,travel
UK555_34,w,0.0,UK555_33
UK555_35,b,10.018032458425166,travel
UK555_35,w,0.0,UK555_34
UK555_36,b,10.018032458425166,travel
UK555_36,w,0.0,UK555_35
UK555_37,b,10.018032458425166,travel
UK555_37,w,0.0,UK555_36
UK555_38,b,10.018032458425166,travel
UK555_38,w,0.0,UK555_37
UK555_39,b,10.018032458425166,travel
UK555_39,w,0.0,UK555_38
UK555_4,b,0.0,UK555_3
UK555_4,w,0.0,UK555_3
UK555_40,b,10.018032458425166,travel
UK555_40,w,0.0,UK555_39
UK555_41,b,10.018032458425166,travel
UK555_41,w,0.0,UK555_40
UK555_42,b,10.018032458425166,travel
UK555_42,w,0.0,UK555_41
UK555_43,b,10.018032458425166,travel
UK555_43,w,0.0,UK555_42
UK555_44,b,10.018032458425166,travel
UK555_44,w,0.0,UK555_43
UK555_45,b,10.018032458425166,travel
UK555_45,w,0.0,UK555_44
UK555_46,b,10.018032458425166,travel
UK555_46,w,0.0,UK555_45
UK555_47,b,10.018032458425166,travel
UK555_47,w,0.0,UK555_46
UK555_48,b,10.018032458425166,travel
UK555_48,w,0.0,UK555_47
UK555_49,b,10.018032458425166,travel
UK555_49,w,0.0,UK555_48
UK555_5,b,0.0,UK555_4
UK555_5,w,0.0,UK555_4
UK555_6,b,0.0,UK555_5
UK555_6,w,0.0,UK555_5
UK555_7,b,0.0,UK555_6
UK555_7,w,0.0,UK555_6
UK555_8,b,0.0,UK555_7
UK555_8,w,0.0,UK555_7
UK555_9,b,0.0,UK555_8
UK555_9,w,0.0,UK555_8
UK627_0,b,0.0,travel
UK627_0,w,0.0,notravel
UK627_1,b,8.069722401549386,travel
UK627_1,w,0.0,UK627_0
UK627_10,b,0.0,UK627_9
UK627_10,w,0.0,UK627_9
UK627_11,b,10.582010582010582,travel
UK627_11,w,0.0,UK627_10
UK627_12,b,0.0,UK627_11
UK627_12,w,0.0,UK627_11
UK627_13,b,0.0,UK627_12
UK627_13,w,0.0,UK627_12
UK627_14,b,0.0,UK627_13
UK627_14,w,0.0,UK627_13
UK627_15,b,0.0,UK627_14
UK627_15,w,0.0,UK627_14
UK627_16,b,11.270145384875464,travel
UK627_16,w,0.0,UK627_15
UK627_17,b,0.0,UK627_16
UK627_17,w,0.0,UK627_16
UK627_18,b,11.20197154699227,travel
UK627_18,w,0.0,UK627_17
UK627_19,b,0.0,UK627_18
UK627_19,w,0.0,UK627_18
UK627_2,b,8.858180529719196,travel
UK627_2,w,0.0,UK627_1
UK627_20,b,0.0,UK627_19
UK627_20,w,0.0,UK627_19
UK627_21,b,0.0,UK627_20
UK627_21,w,0.0,UK627_20
UK627_22,b,0.0,UK627_21
UK627_22,w,0.0,UK627_21
UK627_23,b,0.0,UK627_22
UK627_23,w,0.0,UK627_22
UK627_24,b,0.0,UK627_23
UK627_24,w,0.0,UK627_23
UK627_25,b,11.755025273304337,travel
UK627_25,w,0.0,UK627_24
UK627_3,b,0.0,UK627_2
UK627_3,w,0.0,UK627_2
UK627_4,b,10.582010582010582,travel
UK627_4,w,0.0,UK627_3
UK627_5,b,10.582010582010582,travel
UK627_5,w,0.0,UK627_4
UK627_6,b,0.0,UK627_5
UK627_6,w,0.0,UK627_5
UK627_7,b,0.0,UK627_6
UK627_7,w,0.0,UK627_6
UK627_8,b,0.0,UK627_7
UK627_8,w,0.0,UK627_7
UK627_9,b,0.0,UK627_8
UK627_9,w,0.0,UK627_8
UK635_0,b,0.0,travel
UK635_0,w,0.0,notravel
UK635_1,b,8.069722401549386,travel
UK635_1,w,0.0,UK635_0
UK635_10,b,9.29022668153103,travel
UK635_10,w,0.0,UK635_9
UK635_2,b,8.858180529719196,travel
UK635_2,w,0.0,UK635_1
UK635_3,b,9.074203605625112,travel
UK635_3,w,0.0,UK635_2
UK635_4,b,9.734692981328187,travel
UK635_4,w,0.0,UK635_3
UK635_5,b,10.611205432937181,travel
UK635_5,w,0.0,UK635_4
UK635_6,b,11.684973124561813,travel
UK635_6,w,0.0,UK635_5
UK635_7,b,10.611205432937181,travel
UK635_7,w,0.0,UK635_6
UK635_8,b,10.611205432937181,travel
UK635_8,w,0.0,UK635_7
UK635_9,b,9.29022668153103,travel
UK635_9,w,0.0,UK635_8
UK637_0,b,0.0,travel
UK637_0,w,0.0,notravel
UK637_1,b,5.268703898840885,travel
UK637_1,w,0.0,UK637_0
UK637_10,b,6.489292667099286,travel
UK637_10,w,0.0,UK637_9
UK637_11,b,5.924170616113744,travel
UK637_11,w,0.0,UK637_10
UK637_12,b,0.0,UK637_11
UK637_12,w,0.0,UK637_11
UK637_13,b,6.578947368421052,travel
UK637_13,w,0.0,UK637_12
UK637_14,b,6.578947368421052,travel
UK637_14,w,0.0,UK637_13
UK637_15,b,6.578947368421052,travel
UK637_15,w,0.0,UK637_14
UK637_16,b,6.578947368421052,travel
UK637_16,w,0.0,UK637_15
UK637_17,b,7.173601147776184,travel
UK637_17,w,0.0,UK637_16
UK637_18,b,6.578947368421052,travel
UK637_18,w,0.0,UK637_17
UK637_19,b,6.578947368421052,travel
UK637_19,w,0.0,UK637_18
UK637_2,b,4.3535045711797995,travel
UK637_2,w,0.0,UK637_1
UK637_20,b,11.353315168029065,travel
UK637_20,w,0.0,UK637_19
UK637_21,b,7.396449704142012,travel
UK637_21,w,0.0,UK637_20
UK637_22,b,7.093204709887927,travel
UK637_22,w,0.0,UK637_21
UK637_23,b,6.489292667099286,travel
UK637_23,w,0.0,UK637_22
UK637_24,b,6.489292667099286,travel
UK637_24,w,0.0,UK637_23
UK637_25,b,5.268703898840885,travel
UK637_25,w,0.0,UK637_24
UK637_26,b,0.0,UK637_25
UK637_26,w,0.0,UK637_25
UK637_27,b,12.38696890870804,travel
UK637_27,w,0.0,UK637_26
UK637_28,b,9.587727708533079,travel
UK637_28,w,0.0,UK637_27
UK637_29,b,12.38696890870804,travel
UK637_29,w,0.0,UK637_28
UK637_3,b,4.3535045711797995,travel
UK637_3,w,0.0,UK637_2
UK637_30,b,7.173601147776184,travel
UK637_30,w,0.0,UK637_29
UK637_31,b,7.173601147776184,travel
UK637_31,w,0.0,UK637_30
UK637_32,b,6.578947368421052,travel
UK637_32,w,0.0,UK637_31
UK637_33,b,10.018032458425166,travel
UK637_33,w,0.0,UK637_32
UK637_34,b,10.018032458425166,travel
UK637_34,w,0.0,UK637_33
UK637_35,b,7.396449704142012,travel
UK637_35,w,0.0,UK637_34
UK637_36,b,10.018032458425166,travel
UK637_36,w,0.0,UK637_35
UK637_37,b,8.716116098666435,travel
UK637_37,w,0.0,UK637_36
UK637_38,b,7.173601147776184,travel
UK637_38,w,0.0,UK637_37
UK637_39,b,7.173601147776184,travel
UK637_39,w,0.0,UK637_38
UK637_4,b,4.3535045711797995,travel
UK637_4,w,0.0,UK637_3
UK637_40,b,10.018032458425166,travel
UK637_40,w,0.0,UK637_39
UK637_41,b,10.018032458425166,travel
UK637_41,w,0.0,UK637_40
UK637_42,b,10.018032458425166,travel
UK637_42,w,0.0,UK637_41
UK637_43,b,10.018032458425166,travel
UK637_43,w,0.0,UK637_42
UK637_44,b,7.173601147776184,travel
UK637_44,w,0.0,UK637_43
UK637_45,b,7.173601147776184,travel
UK637_45,w,0.0,UK637_44
UK637_46,b,5.924170616113744,travel
UK637_46,w,0.0,UK637_45
UK637_47,b,6.578947368421052,travel
UK637_47,w,0.0,UK637_46
UK637_48,b,7.396449704142012,travel
UK637_48,w,0.0,UK637_47
UK637_49,b,7.396449704142012,travel
UK637_49,w,0.0,UK637_48
UK637_5,b,6.489292667099286,travel
UK637_5,w,0.0,UK637_4
UK637_6,b,6.489292667099286,travel
UK637_6,w,0.0,UK637_5
UK637_7,b,0.0,UK637_6
UK637_7,w,0.0,UK637_6
UK637_8,b,6.489292667099286,travel
UK637_8,w,0.0,UK637_7
UK637_9,b,5.833284722627312,travel
UK637_9,w,0.0,UK637_8
UK673_0,b,0.0,travel
UK673_0,w,0.0,notravel
UK673_1,b,5.4185857491194795,travel
UK673_1,w,0.0,UK673_0
UK673_10,b,7.25531451788435,travel
UK673_10,w,0.0,UK673_9
UK673_11,b,5.9988002399520095,travel
UK673_11,w,0.0,UK673_10
UK673_12,b,0.0,UK673_11
UK673_12,w,0.0,UK673_11
UK673_13,b,7.995522507395858,travel
UK673_13,w,0.0,UK673_12
UK673_14,b,8.609556607834696,travel
UK673_14,w,0.0,UK673_13
UK673_15,b,9.40379913485048,travel
UK673_15,w,0.0,UK673_14
UK673_16,b,7.54261577915221,travel
UK673_16,w,0.0,UK673_15
UK673_17,b,9.980039920159681,travel
UK673_17,w,0.0,UK673_16
UK673_18,b,8.743551630672378,travel
UK673_18,w,0.0,UK673_17
UK673_19,b,9.344047841524949,travel
UK673_19,w,0.0,UK673_18
UK673_2,b,3.3800912624640866,travel
UK673_2,w,0.0,UK673_1
UK673_20,b,9.980039920159681,travel
UK673_20,w,0.0,UK673_19
UK673_21,b,10.531858873091101,travel
UK673_21,w,0.0,UK673_20
UK673_22,b,10.531858873091101,travel
UK673_22,w,0.0,UK673_21
UK673_23,b,9.980039920159681,travel
UK673_23,w,0.0,UK673_22
UK673_24,b,7.54261577915221,travel
UK673_24,w,0.0,UK673_23
UK673_25,b,6.6711140760507,travel
UK673_25,w,0.0,UK673_24
UK673_26,b,8.743551630672378,travel
UK673_26,w,0.0,UK673_25
UK673_27,b,10.531858873091101,travel
UK673_27,w,0.0,UK673_26
UK673_28,b,10.531858873091101,travel
UK673_28,w,0.0,UK673_27
UK673_29,b,10.531858873091101,travel
UK673_29,w,0.0,UK673_28
UK673_3,b,4.127115146512588,travel
UK673_3,w,0.0,UK673_2
UK673_30,b,10.531858873091101,travel
UK673_30,w,0.0,UK673_29
UK673_31,b,10.531858873091101,travel
UK673_31,w,0.0,UK673_30
UK673_32,b,9.691800736576855,travel
UK673_32,w,0.0,UK673_31
UK673_33,b,9.691800736576855,travel
UK673_33,w,0.0,UK673_32
UK673_34,b,9.691800736576855,travel
UK673_34,w,0.0,UK673_33
UK673_35,b,9.691800736576855,travel
UK673_35,w,0.0,UK673_34
UK673_36,b,9.691800736576855,travel
UK673_36,w,0.0,UK673_35
UK673_37,b,9.691800736576855,travel
UK673_37,w,0.0,UK673_36
UK673_38,b,7.54261577915221,travel
UK673_38,w,0.0,UK673_37
UK673_39,b,0.0,UK673_38
UK673_39,w,0.0,UK673_38
UK673_4,b,5.4185857491194795,travel
UK673_4,w,0.0,UK673_3
UK673_40,b,5.9988002399520095,travel
UK673_40,w,0.0,UK673_39
UK673_41,b,6.6711140760507,travel
UK673_41,w,0.0,UK673_40
UK673_42,b,8.262414277451871,travel
UK673_42,w,0.0,UK673_41
UK673_43,b,7.25531451788435,travel
UK673_43,w,0.0,UK673_42
UK673_44,b,8.262414277451871,travel
UK673_44,w,0.0,UK673_43
UK673_45,b,7.25531451788435,travel
UK673_45,w,0.0,UK673_44
UK673_46,b,6.6711140760507,travel
UK673_46,w,0.0,UK673_45
UK673_5,b,5.9988002399520095,travel
UK673_5,w,0.0,UK673_4
UK673_6,b,5.9988002399520095,travel
UK673_6,w,0.0,UK673_5
UK673_7,b,6.6711140760507,travel
UK673_7,w,0.0,UK673_6
UK673_8,b,6.6711140760507,travel
UK673_8,w,0.0,UK673_7
UK673_9,b,7.25531451788435,travel
UK673_9,w,0.0,UK673_8
UK705_0,b,0.0,travel
UK705_0,w,0.0,notravel
UK705_1,b,3.9338866845581912,travel
UK705_1,w,0.0,UK705_0
UK705_10,b,6.3605139295255055,travel
UK705_10,w,0.0,UK705_9
UK705_11,b,4.2650804776599065,travel
UK705_11,w,0.0,UK705_10
UK705_12,b,0.0,UK705_11
UK705_12,w,0.0,UK705_11
UK705_13,b,6.353390691527305,travel
UK705_13,w,0.0,UK705_12
UK705_14,b,6.031715838647449,travel
UK705_14,w,0.0,UK705_13
UK705_15,b,0.0,UK705_14
UK705_15,w,0.0,UK705_14
UK705_16,b,7.284912945290304,travel
UK705_16,w,0.0,UK705_15
UK705_17,b,6.90035881865857,travel
UK705_17,w,0.0,UK705_16
UK705_18,b,0.0,UK705_17
UK705_18,w,0.0,UK705_17
UK705_19,b,6.90035881865857,travel
UK705_19,w,0.0,UK705_18
UK705_2,b,4.871157874226704,travel
UK705_2,w,0.0,UK705_1
UK705_20,b,7.187005893344833,travel
UK705_20,w,0.0,UK705_19
UK705_21,b,6.90035881865857,travel
UK705_21,w,0.0,UK705_20
UK705_22,b,6.90035881865857,travel
UK705_22,w,0.0,UK705_21
UK705_23,b,6.176920751494088,travel
UK705_23,w,0.0,UK705_22
UK705_24,b,0.0,UK705_23
UK705_24,w,0.0,UK705_23
UK705_25,b,6.026425488378329,travel
UK705_25,w,0.0,UK705_24
UK705_26,b,0.0,UK705_25
UK705_26,w,0.0,UK705_25
UK705_27,b,7.187005893344833,travel
UK705_27,w,0.0,UK705_26
UK705_28,b,6.8921350686913385,travel
UK705_28,w,0.0,UK705_27
UK705_29,b,6.90035881865857,travel
UK705_29,w,0.0,UK705_28
UK705_3,b,4.466118248354418,travel
UK705_3,w,0.0,UK705_2
UK705_30,b,6.36983247340595,travel
UK705_30,w,0.0,UK705_29
UK705_31,b,6.36983247340595,travel
UK705_31,w,0.0,UK705_30
UK705_32,b,6.084945843981989,travel
UK705_32,w,0.0,UK705_31
UK705_33,b,6.084945843981989,travel
UK705_33,w,0.0,UK705_32
UK705_34,b,6.590220113351786,travel
UK705_34,w,0.0,UK705_33
UK705_35,b,6.3626883833202355,travel
UK705_35,w,0.0,UK705_34
UK705_36,b,6.3626883833202355,travel
UK705_36,w,0.0,UK705_35
UK705_37,b,0.0,UK705_36
UK705_37,w,0.0,UK705_36
UK705_38,b,6.084945843981989,travel
UK705_38,w,0.0,UK705_37
UK705_39,b,6.227389158693969,travel
UK705_39,w,0.0,UK705_38
UK705_4,b,5.059011436195151,travel
UK705_4,w,0.0,UK705_3
UK705_40,b,5.824451045488963,travel
UK705_40,w,0.0,UK705_39
UK705_41,b,6.590220113351786,travel
UK705_41,w,0.0,UK705_40
UK705_42,b,5.954698444735476,travel
UK705_42,w,0.0,UK705_41
UK705_43,b,6.084945843981989,travel
UK705_43,w,0.0,UK705_42
UK705_44,b,6.084945843981989,travel
UK705_44,w,0.0,UK705_43
UK705_45,b,0.0,UK705_44
UK705_45,w,0.0,UK705_44
UK705_46,b,5.395489370885939,travel
UK705_46,w,0.0,UK705_45
UK705_47,b,5.390361038598911,travel
UK705_47,w,0.0,UK705_46
UK705_48,b,6.36983247340595,travel
UK705_48,w,0.0,UK705_47
UK705_49,b,5.81847620893473,travel
UK705_49,w,0.0,UK705_48
UK705_5,b,4.871157874226704,travel
UK705_5,w,0.0,UK705_4
UK705_6,b,6.06928885267156,travel
UK705_6,w,0.0,UK705_5
UK705_7,b,6.3498290725282045,travel
UK705_7,w,0.0,UK705_6
UK705_8,b,6.551801131991343,travel
UK705_8,w,0.0,UK705_7
UK705_9,b,6.3605139295255055,travel
UK705_9,w,0.0,UK705_8
UK706_0,b,0.0,travel
UK706_0,w,0.0,notravel
UK706_1,b,3.4788658897199514,travel
UK706_1,w,0.0,UK706_0
UK706_10,b,0.0,UK706_9
UK706_10,w,0.0,UK706_9
UK706_11,b,5.924170616113744,travel
UK706_11,w,0.0,UK706_10
UK706_12,b,0.0,UK706_11
UK706_12,w,0.0,UK706_11
UK706_13,b,5.924170616113744,travel
UK706_13,w,0.0,UK706_12
UK706_14,b,5.924170616113744,travel
UK706_14,w,0.0,UK706_13
UK706_15,b,5.924170616113744,travel
UK706_15,w,0.0,UK706_14
UK706_16,b,5.924170616113744,travel
UK706_16,w,0.0,UK706_15
UK706_17,b,5.924170616113744,travel
UK706_17,w,0.0,UK706_16
UK706_18,b,0.0,UK706_17
UK706_18,w,0.0,UK706_17
UK706_19,b,0.0,UK706_18
UK706_19,w,0.0,UK706_18
UK706_2,b,3.4788658897199514,travel
UK706_2,w,0.0,UK706_1
UK706_20,b,7.367567965814485,travel
UK706_20,w,0.0,UK706_19
UK706_21,b,0.0,UK706_20
UK706_21,w,0.0,UK706_20
UK706_22,b,5.815644082582146,travel
UK706_22,w,0.0,UK706_21
UK706_23,b,0.0,UK706_22
UK706_23,w,0.0,UK706_22
UK706_24,b,0.0,UK706_23
